instance_id,smell_type,model,prompt,failure_type,suite_regression,before_suites_failed,before_tests_total,before_tests_passed,before_tests_failed,before_tests_skipped,before_tests_todo,after_suites_failed,after_tests_total,after_tests_passed,after_tests_failed,after_tests_skipped,after_tests_todo
4701,SubOptimalAssert,CodeLlama 34B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4702,SubOptimalAssert,CodeLlama 34B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4703,SubOptimalAssert,CodeLlama 34B,Few-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
4704,SubOptimalAssert,CodeLlama 34B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4705,SubOptimalAssert,CodeLlama 34B,Few-Shot,suites_failed_increase,1,0,462,455,0,7,0,1,0,0,0,7,0
4706,SubOptimalAssert,CodeLlama 34B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
4707,SubOptimalAssert,CodeLlama 34B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
4708,SubOptimalAssert,CodeLlama 34B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
4709,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4710,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4711,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4713,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4714,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4715,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,242,242,0,0,0,0,242,242,0,0,0
4716,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,159,157,2,0,0,1,159,157,2,0,0
4717,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4718,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4719,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4720,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4721,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4722,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4723,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4724,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4725,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,562,562,0,0,0,0,562,562,0,0,0
4726,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,562,562,0,0,0,0,562,562,0,0,0
4727,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,60,60,0,0,0,0,60,60,0,0,0
4728,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4729,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4730,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4731,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4732,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4733,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4734,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4735,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4736,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4737,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4738,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4739,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4740,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4741,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4742,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4743,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4744,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4745,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4746,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4747,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4748,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,60,60,0,0,0,0,60,60,0,0,0
4749,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4750,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4751,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4752,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4753,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4754,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4755,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4756,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,562,562,0,0,0,0,562,562,0,0,0
4757,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4758,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4759,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,47,47,0,0,0,0,47,47,0,0,0
4760,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,47,47,0,0,0,0,47,47,0,0,0
4761,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4762,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,47,47,0,0,0,0,47,47,0,0,0
4763,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4764,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4765,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4766,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4767,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4768,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4769,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4770,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4771,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
4772,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4773,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4774,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4775,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
4776,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4777,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,562,562,0,0,0,0,562,562,0,0,0
4778,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4779,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,76,73,0,3,0,0,76,73,0,3,0
4780,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4781,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4782,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4783,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1699,1699,0,0,0
4784,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4785,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4786,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1699,1699,0,0,0
4787,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4788,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4789,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,76,73,0,3,0,0,76,73,0,3,0
4790,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4791,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
4792,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1197,1197,0,0,0
4793,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4794,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1200,1200,0,0,0
4795,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4796,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4797,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,254,243,0,11,0,0,254,243,0,11,0
4798,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
4799,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,254,243,0,11,0,0,254,243,0,11,0
4800,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4801,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,150,149,0,1,0,0,150,149,0,1,0
4802,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,150,149,0,1,0,0,150,149,0,1,0
4803,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4804,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,76,73,0,3,0,0,76,73,0,3,0
4805,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4806,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4807,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4808,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4809,OvercommentedTest,CodeLlama 34B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4810,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4811,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4812,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4813,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4814,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4815,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,562,562,0,0,0,0,562,562,0,0,0
4816,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4817,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4818,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,230,2,0,3
4819,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,1,235,231,1,0,3,2,235,230,2,0,3
4820,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4821,AnonymousTest,CodeLlama 34B,Few-Shot,suites_failed_increase,1,0,1694,1694,0,0,0,1,1690,1690,0,0,0
4822,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4823,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,1,235,231,1,0,3,2,235,229,3,0,3
4824,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4825,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4826,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4827,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4828,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4829,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4830,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,633,0,11,1
4831,AnonymousTest,CodeLlama 34B,Few-Shot,suites_failed_increase,1,0,462,455,0,7,0,1,0,0,0,7,0
4832,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4833,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4834,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,47,47,0,0,0,0,47,47,0,0,0
4835,AnonymousTest,CodeLlama 34B,Few-Shot,suites_failed_increase,1,0,462,455,0,7,0,1,0,0,0,7,0
4836,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,47,47,0,0,0,0,47,47,0,0,0
4837,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4838,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,76,73,0,3,0,0,76,73,0,3,0
4839,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4840,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4841,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4842,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4843,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4844,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,0,1694,1694,0,0,0,1,1689,1688,1,0,0
4845,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4846,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4847,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
4848,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4849,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
4850,AnonymousTest,CodeLlama 34B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
4851,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
4852,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
4853,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,481,478,0,3,0,0,481,478,0,3,0
4854,VerboseStatement,CodeLlama 34B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4855,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4856,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
4857,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4858,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4859,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4860,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4861,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4862,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
4863,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
4864,ConditionalTestLogic,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1205,1205,0,0,0
4865,VerboseStatement,CodeLlama 34B,Few-Shot,none,0,0,254,243,0,11,0,0,254,243,0,11,0
4866,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4867,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
4868,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4869,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4870,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
4871,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,242,242,0,0,0,0,242,242,0,0,0
4872,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,208,207,0,1,0,0,176,175,1,0,0
4873,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4874,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4875,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4876,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,44,44,0,0,0,0,44,44,0,0,0
4877,VerboseStatement,CodeLlama 34B,Few-Shot,none,0,0,254,243,0,11,0,0,254,243,0,11,0
4878,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4879,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4880,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4881,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4882,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4883,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4884,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4885,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4886,Exception Handling,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,0,462,455,0,7,0,1,0,0,0,7,0
4887,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4888,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4889,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4890,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4891,Duplicate Assert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
4892,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4893,VerboseStatement,CodeLlama 34B,Few-Shot,none,0,0,150,149,0,1,0,0,150,149,0,1,0
4894,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,242,242,0,0,0,0,242,242,0,0,0
4895,Magic Number,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,208,207,0,1,0,0,208,207,0,1,0
4896,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4897,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4898,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,suites_failed_increase,1,1,235,231,1,0,3,2,235,229,3,0,3
4899,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4900,Sleepy Test,Claude Sonnet 4.6,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
4901,VerboseStatement,CodeLlama 34B,Few-Shot,none,0,0,150,149,0,1,0,0,150,149,0,1,0
4902,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4903,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4904,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4905,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4906,SubOptimalAssert,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
4907,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4908,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4909,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4910,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4911,VerboseStatement,CodeLlama 34B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
4912,OvercommentedTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4913,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4914,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
4915,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,202,202,0,0,0,0,202,202,0,0,0
4916,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,202,202,0,0,0,0,202,202,0,0,0
4917,AnonymousTest,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,202,202,0,0,0,0,202,202,0,0,0
4918,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4919,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
4920,VerboseStatement,Claude Sonnet 4.6,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
