file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/tests/integration/persister-tests.js,Duplicate Assert,"{'line': 12, 'column': 4, 'index': 332}","  10 |     await persister.persist();
   96 |       handler.on('request', () => {});
>  97 |       expect(eventEmitter.hasListeners('request')).to.be.true;
      |      ^ Duplicate Assert
   98 |       expect(eventEmitter.listeners('request')).to.have.lengthOf(3);
   99 |
  100 |       handler.off('request', fn);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 98, 'column': 6, 'index': 3377}","   96 |       handler.on('request', () => {});
   97 |       expect(eventEmitter.hasListeners('request')).to.be.true;
>  98 |       expect(eventEmitter.listeners('request')).to.have.lengthOf(3);
      |      ^ Duplicate Assert
   99 |
  100 |       handler.off('request', fn);
  101 |       expect(eventEmitter.hasListeners('request')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 101, 'column': 6, 'index': 3481}","   99 |
  100 |       handler.off('request', fn);
> 101 |       expect(eventEmitter.hasListeners('request')).to.be.true;
      |      ^ Duplicate Assert
  102 |       expect(eventEmitter.listeners('request')).to.have.lengthOf(2);
  103 |       expect(eventEmitter.listeners('request').includes(fn)).to.be.false;
  104 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 102, 'column': 6, 'index': 3544}","  100 |       handler.off('request', fn);
  101 |       expect(eventEmitter.hasListeners('request')).to.be.true;
> 102 |       expect(eventEmitter.listeners('request')).to.have.lengthOf(2);
      |      ^ Duplicate Assert
  103 |       expect(eventEmitter.listeners('request').includes(fn)).to.be.false;
  104 |
  105 |       handler.off('request');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 106, 'column': 6, 'index': 3718}","  104 |
  105 |       handler.off('request');
> 106 |       expect(eventEmitter.hasListeners('request')).to.be.false;
      |      ^ Duplicate Assert
  107 |       expect(eventEmitter.listeners('request')).to.have.lengthOf(0);
  108 |     });
  109 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 107, 'column': 6, 'index': 3782}","  105 |       handler.off('request');
  106 |       expect(eventEmitter.hasListeners('request')).to.be.false;
> 107 |       expect(eventEmitter.listeners('request')).to.have.lengthOf(0);
      |      ^ Duplicate Assert
  108 |     });
  109 |   });
  110 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 143, 'column': 6, 'index': 4836}","  141 |
  142 |       handler.intercept(() => {}, { times: 2 });
> 143 |       expect(handler.has('intercept')).to.be.true;
      |      ^ Duplicate Assert
  144 |
  145 |       handler.get('intercept')();
  146 |       expect(handler.has('intercept')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 146, 'column': 6, 'index': 4922}","  144 |
  145 |       handler.get('intercept')();
> 146 |       expect(handler.has('intercept')).to.be.true;
      |      ^ Duplicate Assert
  147 |
  148 |       handler.get('intercept')();
  149 |       expect(handler.has('intercept')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 149, 'column': 6, 'index': 5008}","  147 |
  148 |       handler.get('intercept')();
> 149 |       expect(handler.has('intercept')).to.be.false;
      |      ^ Duplicate Assert
  150 |     });
  151 |
  152 |     it('registers an intercept handler with .times()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 156, 'column': 6, 'index': 5220}","  154 |
  155 |       handler.times(2).intercept(() => {});
> 156 |       expect(handler.has('intercept')).to.be.true;
      |      ^ Duplicate Assert
  157 |
  158 |       handler.get('intercept')();
  159 |       expect(handler.has('intercept')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 159, 'column': 6, 'index': 5306}","  157 |
  158 |       handler.get('intercept')();
> 159 |       expect(handler.has('intercept')).to.be.true;
      |      ^ Duplicate Assert
  160 |
  161 |       handler.get('intercept')();
  162 |       expect(handler.has('intercept')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 162, 'column': 6, 'index': 5392}","  160 |
  161 |       handler.get('intercept')();
> 162 |       expect(handler.has('intercept')).to.be.false;
      |      ^ Duplicate Assert
  163 |     });
  164 |
  165 |     it('registers an intercept handler with .times() and override with { times }', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 169, 'column': 6, 'index': 5646}","  167 |
  168 |       handler.times(2).intercept(() => {}, { times: 1 });
> 169 |       expect(handler.has('intercept')).to.be.true;
      |      ^ Duplicate Assert
  170 |
  171 |       handler.get('intercept')();
  172 |       expect(handler.has('intercept')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 172, 'column': 6, 'index': 5732}","  170 |
  171 |       handler.get('intercept')();
> 172 |       expect(handler.has('intercept')).to.be.false;
      |      ^ Duplicate Assert
  173 |     });
  174 |   });
  175 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 183, 'column': 6, 'index': 6000}","  181 |
  182 |       handler.passthrough();
> 183 |       expect(handler.get('passthrough')).to.be.true;
      |      ^ Duplicate Assert
  184 |
  185 |       handler.passthrough(false);
  186 |       expect(handler.get('passthrough')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 186, 'column': 6, 'index': 6088}","  184 |
  185 |       handler.passthrough(false);
> 186 |       expect(handler.get('passthrough')).to.be.false;
      |      ^ Duplicate Assert
  187 |     });
  188 |
  189 |     it('removes the intercept handler on passthrough', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 193, 'column': 6, 'index': 6293}","  191 |
  192 |       handler.intercept(() => {});
> 193 |       expect(handler.has('intercept')).to.be.true;
      |      ^ Duplicate Assert
  194 |
  195 |       handler.passthrough();
  196 |       expect(handler.get('passthrough')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 197, 'column': 6, 'index': 6427}","  195 |       handler.passthrough();
  196 |       expect(handler.get('passthrough')).to.be.true;
> 197 |       expect(handler.has('intercept')).to.be.false;
      |      ^ Duplicate Assert
  198 |     });
  199 |
  200 |     it('disables passthrough on intercept', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 204, 'column': 6, 'index': 6613}","  202 |
  203 |       handler.passthrough();
> 204 |       expect(handler.get('passthrough')).to.be.true;
      |      ^ Duplicate Assert
  205 |       expect(handler.has('intercept')).to.be.false;
  206 |
  207 |       handler.intercept(() => {});"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 205, 'column': 6, 'index': 6666}","  203 |       handler.passthrough();
  204 |       expect(handler.get('passthrough')).to.be.true;
> 205 |       expect(handler.has('intercept')).to.be.false;
      |      ^ Duplicate Assert
  206 |
  207 |       handler.intercept(() => {});
  208 |       expect(handler.has('intercept')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 208, 'column': 6, 'index': 6754}","  206 |
  207 |       handler.intercept(() => {});
> 208 |       expect(handler.has('intercept')).to.be.true;
      |      ^ Duplicate Assert
  209 |       expect(handler.get('passthrough')).to.be.false;
  210 |     });
  211 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 209, 'column': 6, 'index': 6805}","  207 |       handler.intercept(() => {});
  208 |       expect(handler.has('intercept')).to.be.true;
> 209 |       expect(handler.get('passthrough')).to.be.false;
      |      ^ Duplicate Assert
  210 |     });
  211 |   });
  212 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 217, 'column': 6, 'index': 6993}","  215 |       const handler = new Handler();
  216 |
> 217 |       expect(handler.has('recordingName')).to.be.false;
      |      ^ Duplicate Assert
  218 |
  219 |       handler.recordingName('Test');
  220 |       expect(handler.get('recordingName')).to.equal('Test');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 220, 'column': 6, 'index': 7087}","  218 |
  219 |       handler.recordingName('Test');
> 220 |       expect(handler.get('recordingName')).to.equal('Test');
      |      ^ Duplicate Assert
  221 |
  222 |       handler.recordingName();
  223 |       expect(handler.has('recordingName')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 223, 'column': 6, 'index': 7180}","  221 |
  222 |       handler.recordingName();
> 223 |       expect(handler.has('recordingName')).to.be.true;
      |      ^ Duplicate Assert
  224 |       expect(handler.get('recordingName')).to.be.undefined;
  225 |     });
  226 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 224, 'column': 6, 'index': 7235}","  222 |       handler.recordingName();
  223 |       expect(handler.has('recordingName')).to.be.true;
> 224 |       expect(handler.get('recordingName')).to.be.undefined;
      |      ^ Duplicate Assert
  225 |     });
  226 |
  227 |     it('should allow setting a falsy recordingName', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 230, 'column': 6, 'index': 7409}","  228 |       const handler = new Handler();
  229 |
> 230 |       expect(handler.has('recordingName')).to.be.false;
      |      ^ Duplicate Assert
  231 |
  232 |       [false, undefined, null].forEach((value) => {
  233 |         handler.recordingName(value);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 234, 'column': 8, 'index': 7558}","  232 |       [false, undefined, null].forEach((value) => {
  233 |         handler.recordingName(value);
> 234 |         expect(handler.has('recordingName')).to.be.true;
      |        ^ Duplicate Assert
  235 |         expect(handler.get('recordingName')).to.equal(value);
  236 |       });
  237 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 254, 'column': 6, 'index': 8110}","  252 |       const handler = new Handler();
  253 |
> 254 |       expect(handler.get('config')).to.deep.equal({});
      |      ^ Duplicate Assert
  255 |
  256 |       handler.configure({ logLevel: 'info' });
  257 |       expect(handler.get('config')).to.deep.equal({ logLevel: 'info' });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 257, 'column': 6, 'index': 8213}","  255 |
  256 |       handler.configure({ logLevel: 'info' });
> 257 |       expect(handler.get('config')).to.deep.equal({ logLevel: 'info' });
      |      ^ Duplicate Assert
  258 |
  259 |       handler.configure({ recordIfMissing: false });
  260 |       expect(handler.get('config')).to.deep.equal({ recordIfMissing: false });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 260, 'column': 6, 'index': 8340}","  258 |
  259 |       handler.configure({ recordIfMissing: false });
> 260 |       expect(handler.get('config')).to.deep.equal({ recordIfMissing: false });
      |      ^ Duplicate Assert
  261 |
  262 |       handler.configure({});
  263 |       expect(handler.get('config')).to.deep.equal({});"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 263, 'column': 6, 'index': 8449}","  261 |
  262 |       handler.configure({});
> 263 |       expect(handler.get('config')).to.deep.equal({});
      |      ^ Duplicate Assert
  264 |     });
  265 |
  266 |     it('throws when passing an invalid config', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 295, 'column': 6, 'index': 9277}","  293 |       const fn = () => {};
  294 |
> 295 |       expect(filters.size).to.equal(0);
      |      ^ Duplicate Assert
  296 |
  297 |       handler.filter(fn);
  298 |       expect(filters.size).to.equal(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 298, 'column': 6, 'index': 9344}","  296 |
  297 |       handler.filter(fn);
> 298 |       expect(filters.size).to.equal(1);
      |      ^ Duplicate Assert
  299 |
  300 |       handler.filter(fn);
  301 |       expect(filters.size).to.equal(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 301, 'column': 6, 'index': 9411}","  299 |
  300 |       handler.filter(fn);
> 301 |       expect(filters.size).to.equal(1);
      |      ^ Duplicate Assert
  302 |
  303 |       handler.filter(() => {});
  304 |       expect(filters.size).to.equal(2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 304, 'column': 6, 'index': 9484}","  302 |
  303 |       handler.filter(() => {});
> 304 |       expect(filters.size).to.equal(2);
      |      ^ Duplicate Assert
  305 |     });
  306 |
  307 |     it('throws when passing an invalid fn', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 323, 'column': 6, 'index': 10002}","  321 |       const defaultOptions = handler.get('defaultOptions');
  322 |
> 323 |       expect(defaultOptions).to.deep.equal({});
      |      ^ Duplicate Assert
  324 |
  325 |       handler.times(1);
  326 |       expect(defaultOptions).to.deep.equal({ times: 1 });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 326, 'column': 6, 'index': 10075}","  324 |
  325 |       handler.times(1);
> 326 |       expect(defaultOptions).to.deep.equal({ times: 1 });
      |      ^ Duplicate Assert
  327 |
  328 |       handler.times(2);
  329 |       expect(defaultOptions).to.deep.equal({ times: 2 });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 329, 'column': 6, 'index': 10158}","  327 |
  328 |       handler.times(2);
> 329 |       expect(defaultOptions).to.deep.equal({ times: 2 });
      |      ^ Duplicate Assert
  330 |
  331 |       handler.times();
  332 |       expect(defaultOptions).to.deep.equal({});"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/server/handler-test.js,Duplicate Assert,"{'line': 332, 'column': 6, 'index': 10240}","  330 |
  331 |       handler.times();
> 332 |       expect(defaultOptions).to.deep.equal({});
      |      ^ Duplicate Assert
  333 |     });
  334 |
  335 |     it('throws when passing an invalid times option', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/response-test.js,Conditional Test Logic,"{'line': 27, 'column': 31, 'index': 727}","  25 |
  26 |     it('.status()', function () {
> 27 |       [100, '404', 500, '599'].forEach((statusCode) => {
     |                               ^ Conditional Test Logic
  28 |         expect(response.status(statusCode).statusCode).to.equal(
  29 |           Number(statusCode)
  30 |         );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/response-test.js,Conditional Test Logic,"{'line': 33, 'column': 34, 'index': 903}","  31 |       });
  32 |
> 33 |       [null, '', 0, 99, 600, 999].forEach((statusCode) => {
     |                                  ^ Conditional Test Logic
  34 |         expect(() => response.status(statusCode)).to.throw(
  35 |           PollyError,
  36 |           /Invalid status code/"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/response-test.js,Duplicate Assert,"{'line': 54, 'column': 6, 'index': 1407}","  52 |       response.setHeader('foo', 'bar');
  53 |
> 54 |       expect(response.statusCode).to.equal(200);
     |      ^ Duplicate Assert
  55 |       expect(response.headers).to.deep.equal({ foo: 'bar' });
  56 |
  57 |       response.end();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/response-test.js,Duplicate Assert,"{'line': 55, 'column': 6, 'index': 1456}","  53 |
  54 |       expect(response.statusCode).to.equal(200);
> 55 |       expect(response.headers).to.deep.equal({ foo: 'bar' });
     |      ^ Duplicate Assert
  56 |
  57 |       response.end();
  58 |       expect(() => response.status(404)).to.throw();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/response-test.js,Duplicate Assert,"{'line': 61, 'column': 6, 'index': 1660}","  59 |       expect(() => response.setHeader('bar', 'baz')).to.throw();
  60 |
> 61 |       expect(response.statusCode).to.equal(200);
     |      ^ Duplicate Assert
  62 |       expect(response.headers).to.deep.equal({ foo: 'bar' });
  63 |     });
  64 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/response-test.js,Duplicate Assert,"{'line': 62, 'column': 6, 'index': 1709}","  60 |
  61 |       expect(response.statusCode).to.equal(200);
> 62 |       expect(response.headers).to.deep.equal({ foo: 'bar' });
     |      ^ Duplicate Assert
  63 |     });
  64 |
  65 |     it('should be chainable', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 21, 'column': 4, 'index': 698}","  19 |     const interceptor = new Interceptor();
  20 |
> 21 |     expect(interceptor.shouldAbort).to.be.false;
     |    ^ Duplicate Assert
  22 |     expect(interceptor.shouldPassthrough).to.be.false;
  23 |
  24 |     interceptor.abort();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 22, 'column': 4, 'index': 747}","  20 |
  21 |     expect(interceptor.shouldAbort).to.be.false;
> 22 |     expect(interceptor.shouldPassthrough).to.be.false;
     |    ^ Duplicate Assert
  23 |
  24 |     interceptor.abort();
  25 |     expect(interceptor.shouldAbort).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 25, 'column': 4, 'index': 828}","  23 |
  24 |     interceptor.abort();
> 25 |     expect(interceptor.shouldAbort).to.be.true;
     |    ^ Duplicate Assert
  26 |     expect(interceptor.shouldPassthrough).to.be.false;
  27 |
  28 |     interceptor.passthrough();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 26, 'column': 4, 'index': 876}","  24 |     interceptor.abort();
  25 |     expect(interceptor.shouldAbort).to.be.true;
> 26 |     expect(interceptor.shouldPassthrough).to.be.false;
     |    ^ Duplicate Assert
  27 |
  28 |     interceptor.passthrough();
  29 |     expect(interceptor.shouldAbort).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 29, 'column': 4, 'index': 963}","  27 |
  28 |     interceptor.passthrough();
> 29 |     expect(interceptor.shouldAbort).to.be.false;
     |    ^ Duplicate Assert
  30 |     expect(interceptor.shouldPassthrough).to.be.true;
  31 |   });
  32 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 30, 'column': 4, 'index': 1012}","  28 |     interceptor.passthrough();
  29 |     expect(interceptor.shouldAbort).to.be.false;
> 30 |     expect(interceptor.shouldPassthrough).to.be.true;
     |    ^ Duplicate Assert
  31 |   });
  32 |
  33 |   it('.abort()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 36, 'column': 4, 'index': 1148}","  34 |     const interceptor = new Interceptor();
  35 |
> 36 |     expect(interceptor.shouldAbort).to.be.false;
     |    ^ Duplicate Assert
  37 |     expect(interceptor.shouldIntercept).to.be.true;
  38 |
  39 |     interceptor.abort();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 37, 'column': 4, 'index': 1197}","  35 |
  36 |     expect(interceptor.shouldAbort).to.be.false;
> 37 |     expect(interceptor.shouldIntercept).to.be.true;
     |    ^ Duplicate Assert
  38 |
  39 |     interceptor.abort();
  40 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 41, 'column': 4, 'index': 1276}","  39 |     interceptor.abort();
  40 |
> 41 |     expect(interceptor.shouldAbort).to.be.true;
     |    ^ Duplicate Assert
  42 |     expect(interceptor.shouldIntercept).to.be.false;
  43 |   });
  44 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 42, 'column': 4, 'index': 1324}","  40 |
  41 |     expect(interceptor.shouldAbort).to.be.true;
> 42 |     expect(interceptor.shouldIntercept).to.be.false;
     |    ^ Duplicate Assert
  43 |   });
  44 |
  45 |   it('.passthrough()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 48, 'column': 4, 'index': 1465}","  46 |     const interceptor = new Interceptor();
  47 |
> 48 |     expect(interceptor.shouldPassthrough).to.be.false;
     |    ^ Duplicate Assert
  49 |     expect(interceptor.shouldIntercept).to.be.true;
  50 |
  51 |     interceptor.passthrough();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 49, 'column': 4, 'index': 1520}","  47 |
  48 |     expect(interceptor.shouldPassthrough).to.be.false;
> 49 |     expect(interceptor.shouldIntercept).to.be.true;
     |    ^ Duplicate Assert
  50 |
  51 |     interceptor.passthrough();
  52 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 53, 'column': 4, 'index': 1605}","  51 |     interceptor.passthrough();
  52 |
> 53 |     expect(interceptor.shouldPassthrough).to.be.true;
     |    ^ Duplicate Assert
  54 |     expect(interceptor.shouldIntercept).to.be.false;
  55 |   });
  56 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 54, 'column': 4, 'index': 1659}","  52 |
  53 |     expect(interceptor.shouldPassthrough).to.be.true;
> 54 |     expect(interceptor.shouldIntercept).to.be.false;
     |    ^ Duplicate Assert
  55 |   });
  56 |
  57 |   it('.stopPropagation()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 60, 'column': 4, 'index': 1804}","  58 |     const interceptor = new Interceptor();
  59 |
> 60 |     expect(interceptor.shouldStopPropagating).to.be.false;
     |    ^ Duplicate Assert
  61 |     interceptor.stopPropagation();
  62 |     expect(interceptor.shouldStopPropagating).to.be.true;
  63 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/interceptor-test.js,Duplicate Assert,"{'line': 62, 'column': 4, 'index': 1898}","  60 |     expect(interceptor.shouldStopPropagating).to.be.false;
  61 |     interceptor.stopPropagation();
> 62 |     expect(interceptor.shouldStopPropagating).to.be.true;
     |    ^ Duplicate Assert
  63 |   });
  64 | });
  65 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Conditional Test Logic,"{'line': 110, 'column': 22, 'index': 2979}","  108 |
  109 |     it('.send() - boolean, number, & object', function () {
> 110 |       [true, 200, {}].forEach((body) => {
      |                      ^ Conditional Test Logic
  111 |         base.type();
  112 |         base.send(body);
  113 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/http-base-test.js,Duplicate Assert,"{'line': 24, 'column': 6, 'index': 552}","  22 |       expect(headers).to.deep.equal({ one: '1' });
  23 |
> 24 |       expect(base.getHeader('One')).to.equal('1');
     |      ^ Duplicate Assert
  25 |       expect(base.getHeader('one')).to.equal('1');
  26 |       expect(base.getHeader('Two')).to.be.undefined;
  27 |"
