file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/ozaria/site/components/sign-up/signUpConfig.spec.js,Conditional Test Logic,"{'line': 59, 'column': 2, 'index': 1733}","  57 | // Over-writes config for china server to make phone number mandatory
      |                                                                             ^ Magic Number
  185 |   });
  186 |
  187 |   return it('*does not* recycles *animations* from previous sprite sheets when the resolutionFactor has changed', function() {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LayerAdapter.spec.js,Magic Number,"{'line': 197, 'column': 77, 'index': 9204}","  195 |     }
  196 |
> 197 |     return expect(SpriteBuilder.prototype.buildMovieClip.calls.count()).toBe(10);
      |                                                                             ^ Magic Number
  198 |   });
  199 | });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Conditional Test Logic,"{'line': 31, 'column': 4, 'index': 1306}","  29 |   const init = function(done) {
  30 |     let thang;
> 31 |     if (lankBoss) { return done(); }
     |    ^ Conditional Test Logic
  32 |     const t = new Date();
  33 |     canvas = $('<canvas width=""800"" height=""600""></canvas>');
  34 |     const camera = new Camera(canvas);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Conditional Test Logic,"{'line': 47, 'column': 4, 'index': 2359}","  45 |     ];
  46 |     world.thangMap = {};
> 47 |     for (thang of Array.from(world.thangs)) { world.thangMap[thang.id] = thang; }
     |    ^ Conditional Test Logic
  48 |
  49 |     // Set up thang types. Mix renderStrategies.
  50 |     const fangrider = new ThangType($.extend({}, fangriderData, {spriteType:'segmented', name:'Fangrider', slug:'fangrider'}));"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Conditional Test Logic,"{'line': 114, 'column': 6, 'index': 7706}","  112 |
  113 |       _.find(world.thangs, {id: 'Disappearing Tree'}).exists = false;
> 114 |       for (thang of Array.from(world.thangs)) { world.thangMap[thang.id] = thang; }
      |      ^ Conditional Test Logic
  115 |       lankBoss.update(true);
  116 |       jasmine.Ajax.requests.sendResponses({'/db/thang.type/curse': curseData});
  117 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Conditional Test Logic,"{'line': 120, 'column': 6, 'index': 8100}","  118 |       // Test that the unrendered, animated sprites aren't showing anything
  119 |       midRenderExpectations.push([lankBoss.lanks['Segmented Ogre'].sprite.children.length,10,'animated segmented action']);
> 120 |       for (var child of Array.from(lankBoss.lanks['Segmented Ogre'].sprite.children)) {
      |      ^ Conditional Test Logic
  121 |         midRenderExpectations.push([child.children[0].currentFrame, 0, 'animated segmented action']);
  122 |       }
  123 |       midRenderExpectations.push([lankBoss.lanks['Singular Ogre'].sprite.currentFrame,0,'animated singular action']);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Conditional Test Logic,"{'line': 140, 'column': 8, 'index': 8951}","  138 |     const listener = {
  139 |       handleEvent() {
> 140 |         if (ticks >= 100) { return; }
      |        ^ Conditional Test Logic
  141 |         ticks += 1;
  142 |         if ((ticks % 20) === 0) {
  143 |           lankBoss.update(true);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Conditional Test Logic,"{'line': 142, 'column': 8, 'index': 9009}","  140 |         if (ticks >= 100) { return; }
  141 |         ticks += 1;
> 142 |         if ((ticks % 20) === 0) {
      |        ^ Conditional Test Logic
  143 |           lankBoss.update(true);
  144 |         }
  145 |         return stage.update();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Conditional Test Logic,"{'line': 154, 'column': 4, 'index': 9476}","  152 |   it('does not display anything for sprites whose animations or containers have not been rendered yet', () => (() => {
  153 |     const result = [];
> 154 |     for (var expectation of Array.from(midRenderExpectations)) {
      |    ^ Conditional Test Logic
  155 |       if (expectation[0] !== expectation[1]) {
  156 |         console.error('This type of action display failed:', expectation[2]);
  157 |       }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Conditional Test Logic,"{'line': 155, 'column': 6, 'index': 9543}","  153 |     const result = [];
  154 |     for (var expectation of Array.from(midRenderExpectations)) {
> 155 |       if (expectation[0] !== expectation[1]) {
      |      ^ Conditional Test Logic
  156 |         console.error('This type of action display failed:', expectation[2]);
  157 |       }
  158 |       result.push(expect(expectation[0]).toBe(expectation[1]));"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Global Variable,"{'line': 120, 'column': 11, 'index': 8105}","  118 |       // Test that the unrendered, animated sprites aren't showing anything
  119 |       midRenderExpectations.push([lankBoss.lanks['Segmented Ogre'].sprite.children.length,10,'animated segmented action']);
> 120 |       for (var child of Array.from(lankBoss.lanks['Segmented Ogre'].sprite.children)) {
      |           ^ Global Variable
  121 |         midRenderExpectations.push([child.children[0].currentFrame, 0, 'animated segmented action']);
  122 |       }
  123 |       midRenderExpectations.push([lankBoss.lanks['Singular Ogre'].sprite.currentFrame,0,'animated singular action']);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Global Variable,"{'line': 154, 'column': 9, 'index': 9481}","  152 |   it('does not display anything for sprites whose animations or containers have not been rendered yet', () => (() => {
  153 |     const result = [];
> 154 |     for (var expectation of Array.from(midRenderExpectations)) {
      |         ^ Global Variable
  155 |       if (expectation[0] !== expectation[1]) {
  156 |         console.error('This type of action display failed:', expectation[2]);
  157 |       }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 169, 'column': 64, 'index': 10232}","  167 |     expect(lankBoss.lanks['Ogre S'].sprite.currentAnimation).toBe('move_back');
  168 |
> 169 |     expect(lankBoss.lanks['Ogre E'].sprite.scaleX).toBeLessThan(0);
      |                                                                ^ Magic Number
  170 |     return expect(lankBoss.lanks['Ogre W'].sprite.scaleX).toBeGreaterThan(0);
  171 |   });
  172 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 170, 'column': 74, 'index': 10310}","  168 |
  169 |     expect(lankBoss.lanks['Ogre E'].sprite.scaleX).toBeLessThan(0);
> 170 |     return expect(lankBoss.lanks['Ogre W'].sprite.scaleX).toBeGreaterThan(0);
      |                                                                          ^ Magic Number
  171 |   });
  172 |
  173 |   it('positions sprites according to thang pos', function() {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 174, 'column': 51, 'index': 10434}","  172 |
  173 |   it('positions sprites according to thang pos', function() {
> 174 |     expect(lankBoss.lanks['Ogre N'].sprite.x).toBe(0);
      |                                                   ^ Magic Number
  175 |     expect(lankBoss.lanks['Ogre N'].sprite.y).toBeCloseTo(-60);
  176 |     expect(lankBoss.lanks['Ogre E'].sprite.x).toBeCloseTo(80);
  177 |     expect(lankBoss.lanks['Ogre E'].sprite.y).toBe(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 176, 'column': 58, 'index': 10560}","  174 |     expect(lankBoss.lanks['Ogre N'].sprite.x).toBe(0);
  175 |     expect(lankBoss.lanks['Ogre N'].sprite.y).toBeCloseTo(-60);
> 176 |     expect(lankBoss.lanks['Ogre E'].sprite.x).toBeCloseTo(80);
      |                                                          ^ Magic Number
  177 |     expect(lankBoss.lanks['Ogre E'].sprite.y).toBe(0);
  178 |     expect(lankBoss.lanks['Ogre W'].sprite.x).toBe(-80);
  179 |     expect(lankBoss.lanks['Ogre W'].sprite.y).toBeCloseTo(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 177, 'column': 51, 'index': 10616}","  175 |     expect(lankBoss.lanks['Ogre N'].sprite.y).toBeCloseTo(-60);
  176 |     expect(lankBoss.lanks['Ogre E'].sprite.x).toBeCloseTo(80);
> 177 |     expect(lankBoss.lanks['Ogre E'].sprite.y).toBe(0);
      |                                                   ^ Magic Number
  178 |     expect(lankBoss.lanks['Ogre W'].sprite.x).toBe(-80);
  179 |     expect(lankBoss.lanks['Ogre W'].sprite.y).toBeCloseTo(0);
  180 |     expect(lankBoss.lanks['Ogre S'].sprite.x).toBe(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 179, 'column': 58, 'index': 10735}","  177 |     expect(lankBoss.lanks['Ogre E'].sprite.y).toBe(0);
  178 |     expect(lankBoss.lanks['Ogre W'].sprite.x).toBe(-80);
> 179 |     expect(lankBoss.lanks['Ogre W'].sprite.y).toBeCloseTo(0);
      |                                                          ^ Magic Number
  180 |     expect(lankBoss.lanks['Ogre S'].sprite.x).toBe(0);
  181 |     return expect(lankBoss.lanks['Ogre S'].sprite.y).toBeCloseTo(60);
  182 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 180, 'column': 51, 'index': 10790}","  178 |     expect(lankBoss.lanks['Ogre W'].sprite.x).toBe(-80);
  179 |     expect(lankBoss.lanks['Ogre W'].sprite.y).toBeCloseTo(0);
> 180 |     expect(lankBoss.lanks['Ogre S'].sprite.x).toBe(0);
      |                                                   ^ Magic Number
  181 |     return expect(lankBoss.lanks['Ogre S'].sprite.y).toBeCloseTo(60);
  182 |   });
  183 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 181, 'column': 65, 'index': 10859}","  179 |     expect(lankBoss.lanks['Ogre W'].sprite.y).toBeCloseTo(0);
  180 |     expect(lankBoss.lanks['Ogre S'].sprite.x).toBe(0);
> 181 |     return expect(lankBoss.lanks['Ogre S'].sprite.y).toBeCloseTo(60);
      |                                                                 ^ Magic Number
  182 |   });
  183 |
  184 |   it('scales sprites according to thang scaleFactorX and scaleFactorY', function() {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Magic Number,"{'line': 189, 'column': 97, 'index': 11281}","  187 |   });
  188 |
> 189 |   it('sets alpha based on thang alpha', () => expect(lankBoss.lanks['Ogre E'].sprite.alpha).toBe(0.5));
      |                                                                                                 ^ Magic Number
  190 |
  191 |   return it('orders sprites in the layer based on thang pos.y\'s', function() {
  192 |     const {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/LankBoss.spec.js,Redundant Print,"{'line': 156, 'column': 8, 'index': 9592}","  154 |     for (var expectation of Array.from(midRenderExpectations)) {
  155 |       if (expectation[0] !== expectation[1]) {
> 156 |         console.error('This type of action display failed:', expectation[2]);
      |        ^ Redundant Print
  157 |       }
  158 |       result.push(expect(expectation[0]).toBe(expectation[1]));
  159 |     }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Conditional Test Logic,"{'line': 15, 'column': 4, 'index': 582}","  13 |     expect(p1.x).toBeCloseTo(p2.x);
  14 |     expect(p1.y).toBeCloseTo(p2.y);
> 15 |     if (p2.z != null) { return expect(p1.z).toBeCloseTo(p2.z); }
     |    ^ Conditional Test Logic
  16 |   };
  17 |
  18 |   const checkConversionsFromWorldPos = function(wop, cam) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Conditional Test Logic,"{'line': 68, 'column': 4, 'index': 3130}","  66 |     expectPositionsEqual(cam.cameraWorldPos(), targetPos);
  67 |
> 68 |     if (wop) {
     |    ^ Conditional Test Logic
  69 |       const dx = targetPos.x - wop.x;
  70 |       const dy = targetPos.y - wop.y;
  71 |       const dz = targetPos.z - wop.z;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Conditional Test Logic,"{'line': 106, 'column': 14, 'index': 4498}","  104 |             (() => {
  105 |               const result = [];
> 106 |               for (var fov of Array.from(testFOVs)) {
      |              ^ Conditional Test Logic
  107 |                 var cam = new Camera({attr(attr) { if ('attr' === 'width') { return size.width; } else { return size.height; } }}, angle, fov);
  108 |                 checkCameraPos(cam, wop);
  109 |                 cam.zoomTo(target, zoom, 0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Conditional Test Logic,"{'line': 107, 'column': 51, 'index': 4589}","  105 |               const result = [];
  106 |               for (var fov of Array.from(testFOVs)) {
> 107 |                 var cam = new Camera({attr(attr) { if ('attr' === 'width') { return size.width; } else { return size.height; } }}, angle, fov);
      |                                                   ^ Conditional Test Logic
  108 |                 checkCameraPos(cam, wop);
  109 |                 cam.zoomTo(target, zoom, 0);
  110 |                 checkConversionsFromWorldPos(wop, cam);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Conditional Test Logic,"{'line': 177, 'column': 41, 'index': 7414}","  175 |
  176 |   it('works at 2x zoom, 60 degree hFOV, 40 degree vFOV', function() {
> 177 |     const cam = new Camera({attr(attr) { if (attr === 'height') { return 63.041494; } else { return 100; } }}, null, Math.PI / 3);
      |                                         ^ Conditional Test Logic
  178 |     cam.zoomTo(null, 2, 0);
  179 |     return checkCameraPos(cam);
  180 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Global Variable,"{'line': 106, 'column': 19, 'index': 4503}","  104 |             (() => {
  105 |               const result = [];
> 106 |               for (var fov of Array.from(testFOVs)) {
      |                   ^ Global Variable
  107 |                 var cam = new Camera({attr(attr) { if ('attr' === 'width') { return size.width; } else { return size.height; } }}, angle, fov);
  108 |                 checkCameraPos(cam, wop);
  109 |                 cam.zoomTo(target, zoom, 0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Global Variable,"{'line': 107, 'column': 16, 'index': 4554}","  105 |               const result = [];
  106 |               for (var fov of Array.from(testFOVs)) {
> 107 |                 var cam = new Camera({attr(attr) { if ('attr' === 'width') { return size.width; } else { return size.height; } }}, angle, fov);
      |                ^ Global Variable
  108 |                 checkCameraPos(cam, wop);
  109 |                 cam.zoomTo(target, zoom, 0);
  110 |                 checkConversionsFromWorldPos(wop, cam);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Unknown Test,"{'column': 2, 'line': 170}","  168 | });
  169 |
> 170 |   it('works at 2x zoom, 60 degree hFOV', function() {
      |  ^ Unknown Test
  171 |     const cam = new Camera({attr(attr) { return 100; }}, null, Math.PI / 3);
  172 |     cam.zoomTo(null, 2, 0);
  173 |     return checkCameraPos(cam);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/surface/Camera.spec.js,Unknown Test,"{'column': 2, 'line': 176}","  174 |   });
  175 |
> 176 |   it('works at 2x zoom, 60 degree hFOV, 40 degree vFOV', function() {
      |  ^ Unknown Test
  177 |     const cam = new Camera({attr(attr) { if (attr === 'height') { return 63.041494; } else { return 100; } }}, null, Math.PI / 3);
  178 |     cam.zoomTo(null, 2, 0);
  179 |     return checkCameraPos(cam);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/commandRunner.spec.js,Conditional Test Logic,"{'line': 20, 'column': 4, 'index': 643}","  18 |
  19 |     // We can also spy on cancel calls.
> 20 |     if (typeof spyCancel === 'function') {
     |    ^ Conditional Test Logic
  21 |       this.cancel = promise => {
  22 |         promise.cancel()
  23 |         spyCancel()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/commandRunner.spec.js,Conditional Test Logic,"{'line': 37, 'column': 4, 'index': 1115}","  35 |     const commands = []
  36 |     const commandLength = 5 + Math.floor((Math.random() * 10))
> 37 |     for (let i = 0; i < commandLength; i++) {
     |    ^ Conditional Test Logic
  38 |       commands.push(new SpyCommand(spy, 100, cancelSpy))
  39 |     }
  40 |     const c = new CommandRunner(commands)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/commandRunner.spec.js,Conditional Test Logic,"{'line': 53, 'column': 4, 'index': 1665}","  51 |     const commands = []
  52 |     const commandLength = 1 + Math.floor((Math.random() * 10))
> 53 |     for (let i = 0; i < commandLength; i++) {
     |    ^ Conditional Test Logic
  54 |       commands.push(new SpyCommand(spy, 100, cancelSpy))
  55 |     }
  56 |     const c = new CommandRunner(commands)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/commandRunner.spec.js,Conditional Test Logic,"{'line': 74, 'column': 4, 'index': 2375}","  72 |     const afterCancel = 2 + Math.floor((Math.random() * 3))
  73 |     const sleepTime = 150
> 74 |     for (let i = 0; i < (beforeCancel + afterCancel); i++) {
     |    ^ Conditional Test Logic
  75 |       commands.push(new SpyCommand(spy, sleepTime, cancelSpy))
  76 |     }
  77 |     const c = new CommandRunner(commands)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/commandRunner.spec.js,Conditional Test Logic,"{'line': 94, 'column': 4, 'index': 3068}","  92 |     const beforeCancel = 2 + Math.floor((Math.random() * 3))
  93 |     const sleepTime = 150
> 94 |     for (let i = 0; i < (beforeCancel); i++) {
     |    ^ Conditional Test Logic
  95 |       commands.push(new SpyCommand(spy, sleepTime, cancelSpy))
  96 |     }
  97 |     const c = new CommandRunner(commands)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Conditional Test Logic,"{'line': 13, 'column': 6, 'index': 524}","  11 |         ['<div>hi world</div>', `<div><x><l>h</l><l>i</l></x> <x><l>w</l><l>o</l><l>r</l><l>l</l><l>d</l></x></div>`]
  12 |       ]
> 13 |       for (const [input, expected] of tests) {
     |      ^ Conditional Test Logic
  14 |         expect(wrapText(input, l => `<l>${l}</l>`, s => `<x>${s}</x>`)).toEqual(expected)
  15 |       }
  16 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Conditional Test Logic,"{'line': 23, 'column': 6, 'index': 898}","  21 |         ['<span>hello, world</span>', '<span><x>hello,</x> <x>world</x></span>']
  22 |       ]
> 23 |       for (const [input, expected] of tests) {
     |      ^ Conditional Test Logic
  24 |         expect(wrapText(input, l => l, s => `<x>${s}</x>`)).toEqual(expected)
  25 |       }
  26 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Conditional Test Logic,"{'line': 36, 'column': 6, 'index': 1179}","  34 |       ]
  35 |
> 36 |       for (const test of tests) {
     |      ^ Conditional Test Logic
  37 |         expect(wrapText(test)).toEqual(test)
  38 |       }
  39 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Conditional Test Logic,"{'line': 51, 'column': 6, 'index': 3641}","  49 |       ]
  50 |
> 51 |       for (const [template, expected] of tests) {
     |      ^ Conditional Test Logic
  52 |         expect(processText(dialogNode(template), context)).toEqual(expected)
  53 |       }
  54 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Conditional Test Logic,"{'line': 63, 'column': 6, 'index': 6255}","  61 |       ]
  62 |
> 63 |       for (const [template, expected] of tests) {
     |      ^ Conditional Test Logic
  64 |         expect(processText(dialogNode(template), {})).toEqual(expected)
  65 |       }
  66 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Lazy Test,"{'line': 14, 'column': 15, 'index': 580}","  12 |       ]
  13 |       for (const [input, expected] of tests) {
> 14 |         expect(wrapText(input, l => `<l>${l}</l>`, s => `<x>${s}</x>`)).toEqual(expected)
     |               ^ Lazy Test
  15 |       }
  16 |     })
  17 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Lazy Test,"{'line': 24, 'column': 15, 'index': 954}","  22 |       ]
  23 |       for (const [input, expected] of tests) {
> 24 |         expect(wrapText(input, l => l, s => `<x>${s}</x>`)).toEqual(expected)
     |               ^ Lazy Test
  25 |       }
  26 |     })
  27 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Lazy Test,"{'line': 37, 'column': 15, 'index': 1222}","  35 |
  36 |       for (const test of tests) {
> 37 |         expect(wrapText(test)).toEqual(test)
     |               ^ Lazy Test
  38 |       }
  39 |     })
  40 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Lazy Test,"{'line': 52, 'column': 15, 'index': 3700}","  50 |
  51 |       for (const [template, expected] of tests) {
> 52 |         expect(processText(dialogNode(template), context)).toEqual(expected)
     |               ^ Lazy Test
  53 |       }
  54 |     })
  55 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/DialogSystem.spec.js,Lazy Test,"{'line': 64, 'column': 15, 'index': 6314}","  62 |
  63 |       for (const [template, expected] of tests) {
> 64 |         expect(processText(dialogNode(template), {})).toEqual(expected)
     |               ^ Lazy Test
  65 |       }
  66 |     })
  67 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Conditional Test Logic,"{'line': 44, 'column': 4, 'index': 1130}","  42 |
  43 |   it('run must return a promise', () => {
> 44 |     for (const fn of simpleRunFunctions) {
     |    ^ Conditional Test Logic
  45 |       expect(() => (new PassInRunCommand(fn))[run]()).toThrow()
  46 |     }
  47 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Conditional Test Logic,"{'line': 52, 'column': 4, 'index': 1329}","  50 | describe('SyncFunction', () => {
  51 |   it('runs any function passed in', () => {
> 52 |     for (const fn of simpleRunFunctions) {
     |    ^ Conditional Test Logic
  53 |       expect(() => (new SyncFunction(fn))[run]()).not.toThrow()
  54 |     }
  55 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Duplicate Assert,"{'line': 60, 'column': 4, 'index': 1583}","  58 |     const functionSpy = jasmine.createSpy()
  59 |     const command = new SyncFunction(functionSpy)
> 60 |     expect(functionSpy).not.toHaveBeenCalled()
     |    ^ Duplicate Assert
  61 |     command[run]()
  62 |     expect(functionSpy).toHaveBeenCalledTimes(1)
  63 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Duplicate Assert,"{'line': 62, 'column': 4, 'index': 1649}","  60 |     expect(functionSpy).not.toHaveBeenCalled()
  61 |     command[run]()
> 62 |     expect(functionSpy).toHaveBeenCalledTimes(1)
     |    ^ Duplicate Assert
  63 |   })
  64 |
  65 |   it('canceled function is still called', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Duplicate Assert,"{'line': 79, 'column': 8, 'index': 2110}","  77 |     const commands = [
  78 |       () => {
> 79 |         expect(functionSpy).not.toHaveBeenCalled()
     |        ^ Duplicate Assert
  80 |       },
  81 |       functionSpy,
  82 |       () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Duplicate Assert,"{'line': 83, 'column': 8, 'index': 2203}","  81 |       functionSpy,
  82 |       () => {
> 83 |         expect(functionSpy).toHaveBeenCalledTimes(1)
     |        ^ Duplicate Assert
  84 |       },
  85 |       done
  86 |     ]"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Duplicate Assert,"{'line': 99, 'column': 29, 'index': 2575}","   97 |
   98 |     const commands = [
>  99 |       new SyncFunction(() => expect(functionSpy).not.toHaveBeenCalled()),
      |                             ^ Duplicate Assert
  100 |       new SequentialCommands([new Sleep(100), new SyncFunction(functionSpy)]),
  101 |       new SequentialCommands([
  102 |         new Sleep(300),"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Duplicate Assert,"{'line': 104, 'column': 10, 'index': 2797}","  102 |         new Sleep(300),
  103 |         new SyncFunction(() => {
> 104 |           expect(functionSpy).toHaveBeenCalledTimes(1)
      |          ^ Duplicate Assert
  105 |           done()
  106 |         })
  107 |       ])"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Duplicate Assert,"{'line': 122, 'column': 10, 'index': 3324}","  120 |         new Sleep(300),
  121 |         new SyncFunction(() => {
> 122 |           expect(functionSpy).toHaveBeenCalledTimes(1)
      |          ^ Duplicate Assert
  123 |           done()
  124 |         })
  125 |       ]),"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/lib/cinematic/AbstractCommand.spec.js,Duplicate Assert,"{'line': 126, 'column': 29, 'index': 3436}","  124 |         })
  125 |       ]),
> 126 |       new SyncFunction(() => expect(functionSpy).not.toHaveBeenCalled())
      |                             ^ Duplicate Assert
  127 |     ]
  128 |
  129 |     const concurrentCommands = new ConcurrentCommands(commands)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 80, 'column': 12, 'index': 3387}","  78 |           return (() => {
  79 |             const result = [];
> 80 |             for (var birthDate of Array.from(birthDates)) {
     |            ^ Conditional Test Logic
  81 |               jasmine.clock().mockDate(now);
  82 |               expect(utils.ageToBracket(getAge(now,birthDate))).toBe('0-11');
  83 |               jasmine.clock().mockDate(end);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.ozar.js,Conditional Test Logic,"{'line': 105, 'column': 12, 'index': 4241}","  103 |           return (() => {
  104 |             const result = [];
