file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/duration/create.test.js,Duplicate Assert,"{'line': 116, 'column': 2, 'index': 3420}","  114 | it(""Duration.fromDurationLike returns a Duration from millis"", () => {
  85 |
  86 |   // Meridiem for this locale is ""a. m."" or ""p. m."", with a non breakable space"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 114, 'column': 50, 'index': 3761}","  112 | test(""DateTime.fromFormat() parses variable-digit years"", () => {
  113 |   expect(DateTime.fromFormat("""", ""y"").isValid).toBe(false);
> 114 |   expect(DateTime.fromFormat(""2"", ""y"").year).toBe(2);
      |                                                  ^ Magic Number
  115 |   expect(DateTime.fromFormat(""22"", ""y"").year).toBe(22);
  116 |   expect(DateTime.fromFormat(""222"", ""y"").year).toBe(222);
  117 |   expect(DateTime.fromFormat(""2222"", ""y"").year).toBe(2222);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 115, 'column': 51, 'index': 3816}","  113 |   expect(DateTime.fromFormat("""", ""y"").isValid).toBe(false);
  114 |   expect(DateTime.fromFormat(""2"", ""y"").year).toBe(2);
> 115 |   expect(DateTime.fromFormat(""22"", ""y"").year).toBe(22);
      |                                                   ^ Magic Number
  116 |   expect(DateTime.fromFormat(""222"", ""y"").year).toBe(222);
  117 |   expect(DateTime.fromFormat(""2222"", ""y"").year).toBe(2222);
  118 |   expect(DateTime.fromFormat(""22222"", ""y"").year).toBe(22222);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 116, 'column': 52, 'index': 3873}","  114 |   expect(DateTime.fromFormat(""2"", ""y"").year).toBe(2);
  115 |   expect(DateTime.fromFormat(""22"", ""y"").year).toBe(22);
> 116 |   expect(DateTime.fromFormat(""222"", ""y"").year).toBe(222);
      |                                                    ^ Magic Number
  117 |   expect(DateTime.fromFormat(""2222"", ""y"").year).toBe(2222);
  118 |   expect(DateTime.fromFormat(""22222"", ""y"").year).toBe(22222);
  119 |   expect(DateTime.fromFormat(""222222"", ""y"").year).toBe(222222);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 117, 'column': 53, 'index': 3932}","  115 |   expect(DateTime.fromFormat(""22"", ""y"").year).toBe(22);
  116 |   expect(DateTime.fromFormat(""222"", ""y"").year).toBe(222);
> 117 |   expect(DateTime.fromFormat(""2222"", ""y"").year).toBe(2222);
      |                                                     ^ Magic Number
  118 |   expect(DateTime.fromFormat(""22222"", ""y"").year).toBe(22222);
  119 |   expect(DateTime.fromFormat(""222222"", ""y"").year).toBe(222222);
  120 |   expect(DateTime.fromFormat(""2222222"", ""y"").isValid).toBe(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 118, 'column': 54, 'index': 3993}","  116 |   expect(DateTime.fromFormat(""222"", ""y"").year).toBe(222);
  117 |   expect(DateTime.fromFormat(""2222"", ""y"").year).toBe(2222);
> 118 |   expect(DateTime.fromFormat(""22222"", ""y"").year).toBe(22222);
      |                                                      ^ Magic Number
  119 |   expect(DateTime.fromFormat(""222222"", ""y"").year).toBe(222222);
  120 |   expect(DateTime.fromFormat(""2222222"", ""y"").isValid).toBe(false);
  121 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 119, 'column': 55, 'index': 4056}","  117 |   expect(DateTime.fromFormat(""2222"", ""y"").year).toBe(2222);
  118 |   expect(DateTime.fromFormat(""22222"", ""y"").year).toBe(22222);
> 119 |   expect(DateTime.fromFormat(""222222"", ""y"").year).toBe(222222);
      |                                                       ^ Magic Number
  120 |   expect(DateTime.fromFormat(""2222222"", ""y"").isValid).toBe(false);
  121 | });
  122 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 125, 'column': 57, 'index': 4343}","  123 | test(""DateTime.fromFormat() with yyyyy optionally parses extended years"", () => {
  124 |   expect(DateTime.fromFormat(""222"", ""yyyyy"").isValid).toBe(false);
> 125 |   expect(DateTime.fromFormat(""2222"", ""yyyyy"").year).toBe(2222);
      |                                                         ^ Magic Number
  126 |   expect(DateTime.fromFormat(""22222"", ""yyyyy"").year).toBe(22222);
  127 |   expect(DateTime.fromFormat(""222222"", ""yyyyy"").year).toBe(222222);
  128 |   expect(DateTime.fromFormat(""2222222"", ""yyyyy"").isValid).toBe(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 126, 'column': 58, 'index': 4408}","  124 |   expect(DateTime.fromFormat(""222"", ""yyyyy"").isValid).toBe(false);
  125 |   expect(DateTime.fromFormat(""2222"", ""yyyyy"").year).toBe(2222);
> 126 |   expect(DateTime.fromFormat(""22222"", ""yyyyy"").year).toBe(22222);
      |                                                          ^ Magic Number
  127 |   expect(DateTime.fromFormat(""222222"", ""yyyyy"").year).toBe(222222);
  128 |   expect(DateTime.fromFormat(""2222222"", ""yyyyy"").isValid).toBe(false);
  129 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 127, 'column': 59, 'index': 4475}","  125 |   expect(DateTime.fromFormat(""2222"", ""yyyyy"").year).toBe(2222);
  126 |   expect(DateTime.fromFormat(""22222"", ""yyyyy"").year).toBe(22222);
> 127 |   expect(DateTime.fromFormat(""222222"", ""yyyyy"").year).toBe(222222);
      |                                                           ^ Magic Number
  128 |   expect(DateTime.fromFormat(""2222222"", ""yyyyy"").isValid).toBe(false);
  129 | });
  130 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 133, 'column': 60, 'index': 4770}","  131 | test(""DateTime.fromFormat() with yyyyyy strictly parses extended years"", () => {
  132 |   expect(DateTime.fromFormat(""2222"", ""yyyyyy"").isValid).toBe(false);
> 133 |   expect(DateTime.fromFormat(""222222"", ""yyyyyy"").year).toBe(222222);
      |                                                            ^ Magic Number
  134 |   expect(DateTime.fromFormat(""022222"", ""yyyyyy"").year).toBe(22222);
  135 |   expect(DateTime.fromFormat(""2222222"", ""yyyyyy"").isValid).toBe(false);
  136 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 134, 'column': 60, 'index': 4839}","  132 |   expect(DateTime.fromFormat(""2222"", ""yyyyyy"").isValid).toBe(false);
  133 |   expect(DateTime.fromFormat(""222222"", ""yyyyyy"").year).toBe(222222);
> 134 |   expect(DateTime.fromFormat(""022222"", ""yyyyyy"").year).toBe(22222);
      |                                                            ^ Magic Number
  135 |   expect(DateTime.fromFormat(""2222222"", ""yyyyyy"").isValid).toBe(false);
  136 | });
  137 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 139, 'column': 52, 'index': 5047}","  137 |
  138 | test(""DateTime.fromFormat() defaults yy to the right century"", () => {
> 139 |   expect(DateTime.fromFormat(""60"", ""yy"").year).toBe(2060);
      |                                                    ^ Magic Number
  140 |   expect(DateTime.fromFormat(""61"", ""yy"").year).toBe(1961);
  141 |   expect(DateTime.fromFormat(""1960"", ""yy"").year).toBe(1960);
  142 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 140, 'column': 52, 'index': 5106}","  138 | test(""DateTime.fromFormat() defaults yy to the right century"", () => {
  139 |   expect(DateTime.fromFormat(""60"", ""yy"").year).toBe(2060);
> 140 |   expect(DateTime.fromFormat(""61"", ""yy"").year).toBe(1961);
      |                                                    ^ Magic Number
  141 |   expect(DateTime.fromFormat(""1960"", ""yy"").year).toBe(1960);
  142 | });
  143 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 141, 'column': 54, 'index': 5167}","  139 |   expect(DateTime.fromFormat(""60"", ""yy"").year).toBe(2060);
  140 |   expect(DateTime.fromFormat(""61"", ""yy"").year).toBe(1961);
> 141 |   expect(DateTime.fromFormat(""1960"", ""yy"").year).toBe(1960);
      |                                                      ^ Magic Number
  142 | });
  143 |
  144 | test(""DateTime.fromFormat() respects Settings.twoDigitCutoffYear when parsing yy to the right century"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 149, 'column': 54, 'index': 5453}","  147 |   try {
  148 |     Settings.twoDigitCutoffYear = 50;
> 149 |     expect(DateTime.fromFormat(""50"", ""yy"").year).toBe(2050);
      |                                                      ^ Magic Number
  150 |     expect(DateTime.fromFormat(""51"", ""yy"").year).toBe(1951);
  151 |     expect(DateTime.fromFormat(""1950"", ""yy"").year).toBe(1950);
  152 |   } finally {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 150, 'column': 54, 'index': 5514}","  148 |     Settings.twoDigitCutoffYear = 50;
  149 |     expect(DateTime.fromFormat(""50"", ""yy"").year).toBe(2050);
> 150 |     expect(DateTime.fromFormat(""51"", ""yy"").year).toBe(1951);
      |                                                      ^ Magic Number
  151 |     expect(DateTime.fromFormat(""1950"", ""yy"").year).toBe(1950);
  152 |   } finally {
  153 |     Settings.twoDigitCutoffYear = oldTwoDigitCutoffYear;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 151, 'column': 56, 'index': 5577}","  149 |     expect(DateTime.fromFormat(""50"", ""yy"").year).toBe(2050);
  150 |     expect(DateTime.fromFormat(""51"", ""yy"").year).toBe(1951);
> 151 |     expect(DateTime.fromFormat(""1950"", ""yy"").year).toBe(1950);
      |                                                        ^ Magic Number
  152 |   } finally {
  153 |     Settings.twoDigitCutoffYear = oldTwoDigitCutoffYear;
  154 |   }"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 158, 'column': 50, 'index': 5765}","  156 |
  157 | test(""DateTime.fromFormat() parses hours"", () => {
> 158 |   expect(DateTime.fromFormat(""5"", ""h"").hour).toBe(5);
      |                                                  ^ Magic Number
  159 |   expect(DateTime.fromFormat(""12"", ""h"").hour).toBe(12);
  160 |   expect(DateTime.fromFormat(""05"", ""hh"").hour).toBe(5);
  161 |   expect(DateTime.fromFormat(""12"", ""hh"").hour).toBe(12);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 159, 'column': 51, 'index': 5820}","  157 | test(""DateTime.fromFormat() parses hours"", () => {
  158 |   expect(DateTime.fromFormat(""5"", ""h"").hour).toBe(5);
> 159 |   expect(DateTime.fromFormat(""12"", ""h"").hour).toBe(12);
      |                                                   ^ Magic Number
  160 |   expect(DateTime.fromFormat(""05"", ""hh"").hour).toBe(5);
  161 |   expect(DateTime.fromFormat(""12"", ""hh"").hour).toBe(12);
  162 |   expect(DateTime.fromFormat(""5"", ""H"").hour).toBe(5);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 160, 'column': 52, 'index': 5877}","  158 |   expect(DateTime.fromFormat(""5"", ""h"").hour).toBe(5);
  159 |   expect(DateTime.fromFormat(""12"", ""h"").hour).toBe(12);
> 160 |   expect(DateTime.fromFormat(""05"", ""hh"").hour).toBe(5);
      |                                                    ^ Magic Number
  161 |   expect(DateTime.fromFormat(""12"", ""hh"").hour).toBe(12);
  162 |   expect(DateTime.fromFormat(""5"", ""H"").hour).toBe(5);
  163 |   expect(DateTime.fromFormat(""13"", ""H"").hour).toBe(13);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 161, 'column': 52, 'index': 5933}","  159 |   expect(DateTime.fromFormat(""12"", ""h"").hour).toBe(12);
  160 |   expect(DateTime.fromFormat(""05"", ""hh"").hour).toBe(5);
> 161 |   expect(DateTime.fromFormat(""12"", ""hh"").hour).toBe(12);
      |                                                    ^ Magic Number
  162 |   expect(DateTime.fromFormat(""5"", ""H"").hour).toBe(5);
  163 |   expect(DateTime.fromFormat(""13"", ""H"").hour).toBe(13);
  164 |   expect(DateTime.fromFormat(""05"", ""HH"").hour).toBe(5);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 162, 'column': 50, 'index': 5988}","  160 |   expect(DateTime.fromFormat(""05"", ""hh"").hour).toBe(5);
  161 |   expect(DateTime.fromFormat(""12"", ""hh"").hour).toBe(12);
> 162 |   expect(DateTime.fromFormat(""5"", ""H"").hour).toBe(5);
      |                                                  ^ Magic Number
  163 |   expect(DateTime.fromFormat(""13"", ""H"").hour).toBe(13);
  164 |   expect(DateTime.fromFormat(""05"", ""HH"").hour).toBe(5);
  165 |   expect(DateTime.fromFormat(""13"", ""HH"").hour).toBe(13);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 163, 'column': 51, 'index': 6043}","  161 |   expect(DateTime.fromFormat(""12"", ""hh"").hour).toBe(12);
  162 |   expect(DateTime.fromFormat(""5"", ""H"").hour).toBe(5);
> 163 |   expect(DateTime.fromFormat(""13"", ""H"").hour).toBe(13);
      |                                                   ^ Magic Number
  164 |   expect(DateTime.fromFormat(""05"", ""HH"").hour).toBe(5);
  165 |   expect(DateTime.fromFormat(""13"", ""HH"").hour).toBe(13);
  166 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 164, 'column': 52, 'index': 6100}","  162 |   expect(DateTime.fromFormat(""5"", ""H"").hour).toBe(5);
  163 |   expect(DateTime.fromFormat(""13"", ""H"").hour).toBe(13);
> 164 |   expect(DateTime.fromFormat(""05"", ""HH"").hour).toBe(5);
      |                                                    ^ Magic Number
  165 |   expect(DateTime.fromFormat(""13"", ""HH"").hour).toBe(13);
  166 | });
  167 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 165, 'column': 52, 'index': 6156}","  163 |   expect(DateTime.fromFormat(""13"", ""H"").hour).toBe(13);
  164 |   expect(DateTime.fromFormat(""05"", ""HH"").hour).toBe(5);
> 165 |   expect(DateTime.fromFormat(""13"", ""HH"").hour).toBe(13);
      |                                                    ^ Magic Number
  166 | });
  167 |
  168 | test(""DateTime.fromFormat() parses milliseconds"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 169, 'column': 57, 'index': 6281}","  167 |
  168 | test(""DateTime.fromFormat() parses milliseconds"", () => {
> 169 |   expect(DateTime.fromFormat(""1"", ""S"").millisecond).toBe(1);
      |                                                         ^ Magic Number
  170 |   expect(DateTime.fromFormat(""12"", ""S"").millisecond).toBe(12);
  171 |   expect(DateTime.fromFormat(""123"", ""S"").millisecond).toBe(123);
  172 |   expect(DateTime.fromFormat(""1234"", ""S"").isValid).toBe(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 170, 'column': 58, 'index': 6343}","  168 | test(""DateTime.fromFormat() parses milliseconds"", () => {
  169 |   expect(DateTime.fromFormat(""1"", ""S"").millisecond).toBe(1);
> 170 |   expect(DateTime.fromFormat(""12"", ""S"").millisecond).toBe(12);
      |                                                          ^ Magic Number
  171 |   expect(DateTime.fromFormat(""123"", ""S"").millisecond).toBe(123);
  172 |   expect(DateTime.fromFormat(""1234"", ""S"").isValid).toBe(false);
  173 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 171, 'column': 59, 'index': 6407}","  169 |   expect(DateTime.fromFormat(""1"", ""S"").millisecond).toBe(1);
  170 |   expect(DateTime.fromFormat(""12"", ""S"").millisecond).toBe(12);
> 171 |   expect(DateTime.fromFormat(""123"", ""S"").millisecond).toBe(123);
      |                                                           ^ Magic Number
  172 |   expect(DateTime.fromFormat(""1234"", ""S"").isValid).toBe(false);
  173 |
  174 |   expect(DateTime.fromFormat(""1"", ""S"").millisecond).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 174, 'column': 57, 'index': 6535}","  172 |   expect(DateTime.fromFormat(""1234"", ""S"").isValid).toBe(false);
  173 |
> 174 |   expect(DateTime.fromFormat(""1"", ""S"").millisecond).toBe(1);
      |                                                         ^ Magic Number
  175 |   expect(DateTime.fromFormat(""12"", ""S"").millisecond).toBe(12);
  176 |   expect(DateTime.fromFormat(""123"", ""S"").millisecond).toBe(123);
  177 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 175, 'column': 58, 'index': 6597}","  173 |
  174 |   expect(DateTime.fromFormat(""1"", ""S"").millisecond).toBe(1);
> 175 |   expect(DateTime.fromFormat(""12"", ""S"").millisecond).toBe(12);
      |                                                          ^ Magic Number
  176 |   expect(DateTime.fromFormat(""123"", ""S"").millisecond).toBe(123);
  177 |
  178 |   expect(DateTime.fromFormat(""1"", ""SSS"").isValid).toBe(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 176, 'column': 59, 'index': 6661}","  174 |   expect(DateTime.fromFormat(""1"", ""S"").millisecond).toBe(1);
  175 |   expect(DateTime.fromFormat(""12"", ""S"").millisecond).toBe(12);
> 176 |   expect(DateTime.fromFormat(""123"", ""S"").millisecond).toBe(123);
      |                                                           ^ Magic Number
  177 |
  178 |   expect(DateTime.fromFormat(""1"", ""SSS"").isValid).toBe(false);
  179 |   expect(DateTime.fromFormat(""12"", ""SSS"").isValid).toBe(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 180, 'column': 61, 'index': 6856}","  178 |   expect(DateTime.fromFormat(""1"", ""SSS"").isValid).toBe(false);
  179 |   expect(DateTime.fromFormat(""12"", ""SSS"").isValid).toBe(false);
> 180 |   expect(DateTime.fromFormat(""123"", ""SSS"").millisecond).toBe(123);
      |                                                             ^ Magic Number
  181 |   expect(DateTime.fromFormat(""023"", ""SSS"").millisecond).toBe(23);
  182 |   expect(DateTime.fromFormat(""1234"", ""SSS"").isValid).toBe(false);
  183 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 181, 'column': 61, 'index': 6923}","  179 |   expect(DateTime.fromFormat(""12"", ""SSS"").isValid).toBe(false);
  180 |   expect(DateTime.fromFormat(""123"", ""SSS"").millisecond).toBe(123);
> 181 |   expect(DateTime.fromFormat(""023"", ""SSS"").millisecond).toBe(23);
      |                                                             ^ Magic Number
  182 |   expect(DateTime.fromFormat(""1234"", ""SSS"").isValid).toBe(false);
  183 | });
  184 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 186, 'column': 57, 'index': 7120}","  184 |
  185 | test(""DateTime.fromFormat() parses fractional seconds"", () => {
> 186 |   expect(DateTime.fromFormat(""1"", ""u"").millisecond).toBe(100);
      |                                                         ^ Magic Number
  187 |   expect(DateTime.fromFormat(""12"", ""u"").millisecond).toBe(120);
  188 |   expect(DateTime.fromFormat(""123"", ""u"").millisecond).toBe(123);
  189 |   expect(DateTime.fromFormat(""023"", ""u"").millisecond).toBe(23);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 187, 'column': 58, 'index': 7184}","  185 | test(""DateTime.fromFormat() parses fractional seconds"", () => {
  186 |   expect(DateTime.fromFormat(""1"", ""u"").millisecond).toBe(100);
> 187 |   expect(DateTime.fromFormat(""12"", ""u"").millisecond).toBe(120);
      |                                                          ^ Magic Number
  188 |   expect(DateTime.fromFormat(""123"", ""u"").millisecond).toBe(123);
  189 |   expect(DateTime.fromFormat(""023"", ""u"").millisecond).toBe(23);
  190 |   expect(DateTime.fromFormat(""003"", ""u"").millisecond).toBe(3);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 188, 'column': 59, 'index': 7249}","  186 |   expect(DateTime.fromFormat(""1"", ""u"").millisecond).toBe(100);
  187 |   expect(DateTime.fromFormat(""12"", ""u"").millisecond).toBe(120);
> 188 |   expect(DateTime.fromFormat(""123"", ""u"").millisecond).toBe(123);
      |                                                           ^ Magic Number
  189 |   expect(DateTime.fromFormat(""023"", ""u"").millisecond).toBe(23);
  190 |   expect(DateTime.fromFormat(""003"", ""u"").millisecond).toBe(3);
  191 |   expect(DateTime.fromFormat(""1234"", ""u"").millisecond).toBe(123);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 189, 'column': 59, 'index': 7314}","  187 |   expect(DateTime.fromFormat(""12"", ""u"").millisecond).toBe(120);
  188 |   expect(DateTime.fromFormat(""123"", ""u"").millisecond).toBe(123);
> 189 |   expect(DateTime.fromFormat(""023"", ""u"").millisecond).toBe(23);
      |                                                           ^ Magic Number
  190 |   expect(DateTime.fromFormat(""003"", ""u"").millisecond).toBe(3);
  191 |   expect(DateTime.fromFormat(""1234"", ""u"").millisecond).toBe(123);
  192 |   expect(DateTime.fromFormat(""1235"", ""u"").millisecond).toBe(123);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 190, 'column': 59, 'index': 7378}","  188 |   expect(DateTime.fromFormat(""123"", ""u"").millisecond).toBe(123);
  189 |   expect(DateTime.fromFormat(""023"", ""u"").millisecond).toBe(23);
> 190 |   expect(DateTime.fromFormat(""003"", ""u"").millisecond).toBe(3);
      |                                                           ^ Magic Number
  191 |   expect(DateTime.fromFormat(""1234"", ""u"").millisecond).toBe(123);
  192 |   expect(DateTime.fromFormat(""1235"", ""u"").millisecond).toBe(123);
  193 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 191, 'column': 60, 'index': 7442}","  189 |   expect(DateTime.fromFormat(""023"", ""u"").millisecond).toBe(23);
  190 |   expect(DateTime.fromFormat(""003"", ""u"").millisecond).toBe(3);
> 191 |   expect(DateTime.fromFormat(""1234"", ""u"").millisecond).toBe(123);
      |                                                            ^ Magic Number
  192 |   expect(DateTime.fromFormat(""1235"", ""u"").millisecond).toBe(123);
  193 |
  194 |   expect(DateTime.fromFormat(""1"", ""uu"").millisecond).toBe(100);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 192, 'column': 60, 'index': 7508}","  190 |   expect(DateTime.fromFormat(""003"", ""u"").millisecond).toBe(3);
  191 |   expect(DateTime.fromFormat(""1234"", ""u"").millisecond).toBe(123);
> 192 |   expect(DateTime.fromFormat(""1235"", ""u"").millisecond).toBe(123);
      |                                                            ^ Magic Number
  193 |
  194 |   expect(DateTime.fromFormat(""1"", ""uu"").millisecond).toBe(100);
  195 |   expect(DateTime.fromFormat(""12"", ""uu"").millisecond).toBe(120);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 194, 'column': 58, 'index': 7573}","  192 |   expect(DateTime.fromFormat(""1235"", ""u"").millisecond).toBe(123);
  193 |
> 194 |   expect(DateTime.fromFormat(""1"", ""uu"").millisecond).toBe(100);
      |                                                          ^ Magic Number
  195 |   expect(DateTime.fromFormat(""12"", ""uu"").millisecond).toBe(120);
  196 |   expect(DateTime.fromFormat(""02"", ""uu"").millisecond).toBe(20);
  197 |   expect(DateTime.fromFormat(""-33"", ""uu"").isValid).toBe(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 195, 'column': 59, 'index': 7638}","  193 |
  194 |   expect(DateTime.fromFormat(""1"", ""uu"").millisecond).toBe(100);
> 195 |   expect(DateTime.fromFormat(""12"", ""uu"").millisecond).toBe(120);
      |                                                           ^ Magic Number
  196 |   expect(DateTime.fromFormat(""02"", ""uu"").millisecond).toBe(20);
  197 |   expect(DateTime.fromFormat(""-33"", ""uu"").isValid).toBe(false);
  198 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 196, 'column': 59, 'index': 7703}","  194 |   expect(DateTime.fromFormat(""1"", ""uu"").millisecond).toBe(100);
  195 |   expect(DateTime.fromFormat(""12"", ""uu"").millisecond).toBe(120);
> 196 |   expect(DateTime.fromFormat(""02"", ""uu"").millisecond).toBe(20);
      |                                                           ^ Magic Number
  197 |   expect(DateTime.fromFormat(""-33"", ""uu"").isValid).toBe(false);
  198 |
  199 |   expect(DateTime.fromFormat(""1"", ""uuu"").millisecond).toBe(100);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 199, 'column': 59, 'index': 7832}","  197 |   expect(DateTime.fromFormat(""-33"", ""uu"").isValid).toBe(false);
  198 |
> 199 |   expect(DateTime.fromFormat(""1"", ""uuu"").millisecond).toBe(100);
      |                                                           ^ Magic Number
  200 |   expect(DateTime.fromFormat(""-2"", ""uuu"").isValid).toBe(false);
  201 | });
  202 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 204, 'column': 53, 'index': 8014}","  202 |
  203 | test(""DateTime.fromFormat() parses weekdays"", () => {
> 204 |   expect(DateTime.fromFormat(""5"", ""E"").weekday).toBe(5);
      |                                                     ^ Magic Number
  205 |   expect(DateTime.fromFormat(""5"", ""c"").weekday).toBe(5);
  206 |
  207 |   expect(DateTime.fromFormat(""Fri"", ""EEE"").weekday).toBe(5);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 205, 'column': 53, 'index': 8071}","  203 | test(""DateTime.fromFormat() parses weekdays"", () => {
  204 |   expect(DateTime.fromFormat(""5"", ""E"").weekday).toBe(5);
> 205 |   expect(DateTime.fromFormat(""5"", ""c"").weekday).toBe(5);
      |                                                     ^ Magic Number
  206 |
  207 |   expect(DateTime.fromFormat(""Fri"", ""EEE"").weekday).toBe(5);
  208 |   expect(DateTime.fromFormat(""Fri"", ""ccc"").weekday).toBe(5);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Magic Number,"{'line': 207, 'column': 57, 'index': 8133}","  205 |   expect(DateTime.fromFormat(""5"", ""c"").weekday).toBe(5);
  206 |
> 207 |   expect(DateTime.fromFormat(""Fri"", ""EEE"").weekday).toBe(5);
      |                                                         ^ Magic Number
